Category;Order Date;Postal Code;Segment;Product Name;Price;Quantity;Discount;Region
Office Supplies;9.11.2017;92037;Consumer;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";3.5767;1;0;West
Technology;9.11.2017;92037;Consumer;Logitech P710e Mobile Speakerphone;636.0003;13;0;West
Office Supplies;12.10.2017;10024;Consumer;Fellowes Personal Hanging Folder Files, Navy;22.5624;6;0;East
Office Supplies;12.10.2017;10024;Consumer;Tyvek Side-Opening Peel & Seel Expanding Envelopes;162.864;4;0;East
Furniture;11/28/2016;60623;Corporate;Eldon 100 Class Desk Accessories;-8.4924;9;0.6;Central
Office Supplies;11/28/2016;60623;Corporate;"Belkin 19"" Vented Equipment Shelf, Black";-19.5624;2;0.2;Central
Office Supplies;11/28/2016;60623;Corporate;Tenex Personal Project File with Scoop Front Design, Black;4.044;5;0.2;Central
Technology;11/28/2016;60623;Corporate;Logitech Mobile Speakerphone P710e - speaker phone;56.6916;6;0.2;Central
Technology;12.01.2018;10009;Consumer;Sabrent 4-Port USB 2.0 Hub;6.9258;3;0;East
Office Supplies;12.01.2018;10009;Consumer;Safco Industrial Shelving;6.6465;3;0;East
Office Supplies;12.01.2018;10009;Consumer;Acco 3-Hole Punch;6.132;5;0.2;East
Office Supplies;6.08.2018;77506;Corporate;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;-4.466;2;0.8;Central
Technology;9/19/2015;77036;Corporate;Lexmark MX611dhe Monochrome Laser Printer;-509.997;3;0.4;Central
Technology;9/19/2015;77036;Corporate;Xerox WorkCentre 6505DN Laser Multifunction Printer;-251.9958;7;0.4;Central
Technology;6.06.2017;60610;Consumer;Cisco Small Business SPA 502G VoIP phone;28.7196;4;0.2;Central
Technology;11.10.2016;94513;Consumer;Microsoft Sculpt Comfort Mouse;35.156;2;0;West
Office Supplies;6/16/2018;27514;Corporate;Quartet Omega Colored Chalk, 12/Pack;4.7304;3;0.2;South
Office Supplies;1/22/2017;7960;Consumer;Bagged Rubber Bands;0.3024;6;0;East
Office Supplies;12.09.2018;45231;Corporate;Safco Commercial Shelving;-7.4416;1;0.2;East
Office Supplies;12.09.2018;45231;Corporate;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;21.591;3;0.2;East
Office Supplies;12/28/2018;94110;Corporate;Adjustable Depth Letter/Legal Cart;210.4936;4;0;West
Technology;7/30/2016;94109;Consumer;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;92.3692;7;0;West
Furniture;7/30/2016;94109;Consumer;Regeneration Desk Collection;2.3232;3;0;West
Office Supplies;7/30/2016;94109;Consumer;Presstex Flexible Ring Binders;4.095;3;0.2;West
Office Supplies;9/16/2018;90301;Corporate;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";4.0572;2;0;West
Office Supplies;9/16/2018;90301;Corporate;Newell 330;1.5548;1;0;West
Office Supplies;10/13/2018;19140;Corporate;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;4.0768;2;0.2;East
Office Supplies;10/13/2018;19140;Corporate;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";5.9072;4;0.2;East
Office Supplies;10/13/2018;19140;Corporate;Eldon Simplefile Box Office;5.9712;6;0.2;East
Office Supplies;10/13/2018;19140;Corporate;Avery 489;8.694;3;0.2;East
Office Supplies;9/26/2016;77070;Consumer;Round Ring Binders;-3.432;5;0.8;Central
Technology;9/26/2016;77070;Consumer;Bose SoundLink Bluetooth Speaker;376.11;7;0.2;Central
Furniture;11.02.2016;90004;Consumer;"Bevis Round Bullnose 29"" High Table Top";51.942;5;0.2;West
Office Supplies;9/26/2016;97206;Consumer;Easy-staple paper;47.844;5;0.2;West
Technology;9/26/2016;97206;Consumer;Microsoft Arc Touch Mouse;47.96;5;0.2;West
Office Supplies;9/26/2016;97206;Consumer;Xerox 216;10.8864;6;0.2;West
Office Supplies;12/18/2017;33319;Corporate;GBC VeloBinder Electric Binding Machine;-169.372;7;0.7;South
Office Supplies;12/18/2017;33319;Corporate;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;24.316;2;0.2;South
Office Supplies;12/18/2017;33319;Corporate;Premier Automatic Letter Opener;-204.3145;5;0.2;South
Office Supplies;11/20/2017;43229;Home Office;Advantus SlideClip Paper Clips;6.6836;7;0.2;East
Office Supplies;11/20/2017;43229;Home Office;Avery 512;6.2424;8;0.2;East
Technology;11/20/2017;43229;Home Office;Logitech Wireless Gaming Headset G930;54.3966;2;0.2;East
Furniture;11/20/2017;43229;Home Office;Bush Westfield Collection Bookcases, Medium Cherry Finish;-48.7032;3;0.5;East
Furniture;12/26/2015;80906;Corporate;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";78.8592;8;0.2;West
Furniture;12/26/2015;80906;Corporate;Global Deluxe Office Fabric Chairs;20.1558;3;0.2;West
Furniture;12/26/2015;80906;Corporate;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;-24.5646;3;0.2;West
Office Supplies;12/26/2015;80906;Corporate;Ibico Laser Imprintable Binding System Covers;-62.88;5;0.7;West
Office Supplies;12/26/2015;80906;Corporate;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;9.2988;3;0.2;West
Office Supplies;10/28/2017;7109;Corporate;Xerox 223;15.552;5;0;East
Office Supplies;10/28/2017;7109;Corporate;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";10.8248;8;0;East
Office Supplies;10/28/2017;7109;Corporate;Xerox 1939;27.3168;3;0;East
Furniture;10/28/2017;7109;Corporate;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;38.024;4;0;East
Office Supplies;10/28/2017;7109;Corporate;Avery Premier Heavy-Duty Binder with Round Locking Rings;6.5688;1;0;East
Furniture;11/19/2018;60623;Consumer;BPI Conference Tables;-131.445;3;0.5;Central
Furniture;5.04.2016;10024;Corporate;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;12.864;2;0;East
Office Supplies;12/30/2015;48180;Corporate;Newell 350;2.8536;3;0;Central
Office Supplies;6.01.2015;8701;Home Office;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;20.9208;3;0;East
Office Supplies;6.01.2015;8701;Home Office;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;83.868;6;0;East
Office Supplies;4/15/2018;22204;Consumer;Faber Castell Col-Erase Pencils;2.0049;1;0;South
Furniture;9.12.2017;80004;Corporate;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;3.5948;4;0.2;West
Furniture;9.12.2017;80004;Corporate;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;52.5114;2;0.2;West
Furniture;9.12.2017;80004;Corporate;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;1.7136;1;0.2;West
Office Supplies;9.12.2017;80004;Corporate;Avery 509;2.0358;3;0.2;West
Furniture;9/27/2015;7601;Corporate;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;37.6422;3;0;East
Technology;8.09.2015;33710;Corporate;AT&T 1070 Corded Phone;22.298;2;0.2;South
Office Supplies;8.09.2015;33710;Corporate;Xerox 21;5.4432;3;0.2;South
Office Supplies;12/28/2015;19143;Corporate;Boston School Pro Electric Pencil Sharpener, 1670;8.6744;4;0.2;East
Furniture;11.04.2015;10024;Home Office;DMI Arturo Collection Mission-style Design Wood Chair;24.1568;1;0.1;East
Technology;11.04.2015;10024;Home Office;Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier;1995.99;2;0;East
Technology;11.04.2015;10024;Home Office;Panasonic Kx-TS550;80.0226;6;0;East
Technology;11.04.2015;10024;Home Office;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;129.6;4;0;East
Office Supplies;11.04.2015;10024;Home Office;Trav-L-File Heavy-Duty Shuttle II, Black;13.071;1;0;East
Office Supplies;9/19/2015;90805;Corporate;OIC Binder Clips;3.58;2;0;West
Office Supplies;4/23/2017;92345;Corporate;Ibico Laser Imprintable Binding System Covers;81.744;6;0.2;West
Technology;4/23/2017;92345;Corporate;Logitech Wireless Headset h800;34.9965;1;0;West
Furniture;11.03.2018;37130;Corporate;Telescoping Adjustable Floor Lamp;0.9995;1;0.2;South
Technology;8/30/2017;19143;Consumer;Aastra 57i VoIP phone;-67.8762;3;0.4;East
Office Supplies;8/30/2017;19143;Consumer;File Shuttle II and Handi-File, Black;3.389;2;0.2;East
Furniture;8/30/2017;19143;Consumer;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;-258.5016;4;0.3;East
Office Supplies;8/30/2017;19143;Consumer;Round Specialty Laser Printer Labels;33.831;10;0.2;East
Office Supplies;8/30/2017;19143;Consumer;GBC Premium Transparent Covers with Diagonal Lined Pattern;-27.6936;6;0.7;East
Technology;4/25/2017;19134;Consumer;AT&T 841000 Phone;-20.7;2;0.4;East
Office Supplies;4/25/2017;19134;Consumer;Ibico Recycled Grain-Textured Covers;-13.816;2;0.7;East
Office Supplies;4/25/2017;19134;Consumer;Wilson Jones Custom Binder Spines & Labels;-3.4272;3;0.7;East
Office Supplies;9.01.2016;90045;Consumer;Storex Dura Pro Binders;1.6038;1;0.2;West
Technology;9.01.2016;90045;Consumer;Hewlett Packard LaserJet 3310 Copier;335.9944;2;0.2;West
Office Supplies;9.01.2016;90045;Consumer;Avery Non-Stick Binders;4.49;4;0.2;West
Office Supplies;7.12.2015;94122;Corporate;Tuff Stuff Recycled Round Ring Binders;2.7956;2;0.2;West
Furniture;7.12.2015;94122;Corporate;Hon 5100 Series Wood Tables;-17.4588;3;0.2;West
Office Supplies;6/22/2016;84041;Consumer;"OIC Binder Clips, Mini, 1/4"" Capacity, Black";2.3312;4;0;West
Office Supplies;4/13/2015;19140;Corporate;Newell 314;1.116;4;0.2;East
Office Supplies;4/13/2015;19140;Corporate;Fellowes PB200 Plastic Comb Binding Machine;-407.976;10;0.7;East
Office Supplies;4/13/2015;19140;Corporate;Staples;10.0724;13;0.2;East
Technology;4/13/2015;19140;Corporate;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";8.3916;12;0.4;East
Office Supplies;12/20/2016;78745;Consumer;Fellowes Super Stor/Drawer;-2.22;4;0.2;Central
Technology;6/15/2018;94122;Consumer;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;4.7976;3;0.2;West
Office Supplies;7.08.2018;1852;Consumer;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;3.0996;3;0;East
Office Supplies;7.08.2018;1852;Consumer;Easy-staple paper;11.5432;2;0;East
Office Supplies;7.08.2018;1852;Consumer;BIC Brite Liner Highlighters, Chisel Tip;4.1472;2;0;East
Technology;9.01.2017;10009;Home Office;Sabrent 4-Port USB 2.0 Hub;2.3086;1;0;East
Office Supplies;9.01.2017;10009;Home Office;Xerox 1881;11.5432;2;0;East
Office Supplies;9.01.2017;10009;Home Office;Acco Hanging Data Binders;1.0668;1;0.2;East
Office Supplies;9.01.2017;10009;Home Office;Xerox 1881;23.0864;4;0;East
Office Supplies;9.01.2017;10009;Home Office;GBC DocuBind P400 Electric Binding System;1415.4296;4;0.2;East
Furniture;4.08.2017;10035;Consumer;Sauder Barrister Bookcases;-4.8588;6;0.2;East
Office Supplies;4.08.2017;10035;Consumer;#10 Gummed Flap White Envelopes, 100/Box;3.7996;2;0;East
Office Supplies;4.08.2017;10035;Consumer;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;6.9864;4;0;East
Office Supplies;4.08.2017;10035;Consumer;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;15.824;5;0;East
Office Supplies;4/23/2017;28205;Corporate;Southworth 25% Cotton Linen-Finish Paper & Envelopes;11.325;5;0.2;South
Office Supplies;3.08.2018;31907;Corporate;Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection;168.4384;8;0;South
Office Supplies;3.08.2018;31907;Corporate;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";9.936;2;0;South
Office Supplies;9/25/2018;10009;Consumer;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";9.936;2;0;East
Furniture;9/25/2018;10009;Consumer;Global Ergonomic Managers Chair;86.8704;3;0.1;East
Office Supplies;9/25/2018;10009;Consumer;Newell 333;1.4456;2;0;East
Furniture;9/25/2018;10009;Consumer;Eldon Wave Desk Accessories;20.7328;8;0;East
Office Supplies;9/24/2015;94109;Consumer;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;8.4784;4;0;West
Office Supplies;10/21/2017;6040;Corporate;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;10.44;4;0;East
Office Supplies;10/21/2017;6040;Corporate;Staple remover;0.1472;2;0;East
Office Supplies;10/21/2017;6040;Corporate;Pizazz Global Quick File;29.3412;7;0;East
Furniture;10/21/2017;6040;Corporate;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;271.4192;4;0;East
Office Supplies;5/29/2018;78550;Consumer;Xerox 1930;9.396;5;0.2;Central
Office Supplies;5/29/2018;78550;Consumer;File Shuttle I and Handi-File;4.6746;3;0.2;Central
Office Supplies;7/23/2015;85705;Consumer;Wilson Jones Custom Binder Spines & Labels;-5.712;5;0.7;West
Technology;7/23/2015;85705;Consumer;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;179.1888;8;0.2;West
Office Supplies;7/23/2015;85705;Consumer;Newell 324;0.924;1;0.2;West
Technology;7/23/2015;85705;Consumer;Microsoft Natural Keyboard Elite;-29.94;10;0.2;West
Office Supplies;9/28/2017;62301;Corporate;Xerox 1960;30.98;4;0.2;Central
Furniture;8/27/2018;2038;Corporate;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";-297.6848;7;0.3;East
Office Supplies;4/28/2016;77095;Consumer;Holmes Odor Grabber;-20.3322;3;0.8;Central
Office Supplies;4/28/2016;77095;Consumer;Akro-Mils 12-Gallon Tote;2.6811;3;0.2;Central
Office Supplies;4/28/2016;77095;Consumer;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";-18.8728;4;0.8;Central
Office Supplies;10/28/2017;94109;Corporate;Southworth Structures Collection;25.48;7;0;West
Office Supplies;10/28/2017;94109;Corporate;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";17.3376;3;0.2;West
Technology;6/26/2016;48180;Corporate;Sony 32GB Class 10 Micro SDHC R40 Memory Card;8.799;2;0;Central
Furniture;11/27/2016;33024;Consumer;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;-157.0095;3;0.45;South
Technology;11/27/2016;33024;Consumer;Logitech Media Keyboard K200;-1.0497;3;0.2;South
Technology;12.03.2016;19140;Corporate;Lexmark MarkNet N8150 Wireless Print Server;-337.638;4;0.7;East
Furniture;12.03.2016;19140;Corporate;3M Hangers With Command Adhesive;0.777;1;0.2;East
Office Supplies;11/24/2015;45231;Consumer;Crayola Colored Pencils;0.4264;1;0.2;East
Office Supplies;12.11.2018;10009;Consumer;Angle-D Binders with Locking Rings, Label Holders;7.884;4;0.2;East
Technology;12.11.2018;10009;Consumer;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;13.5932;2;0;East
Technology;9/21/2015;98198;Consumer;Nortel Meridian M3904 Professional Digital phone;27.7182;2;0.2;West
Technology;9/21/2015;98198;Consumer;Canon PC1080F Personal Copier;701.9883;3;0;West
Office Supplies;6.07.2015;61604;Corporate;Wilson Jones Century Plastic Molded Ring Binders;-20.5623;3;0.8;Central
Office Supplies;6/30/2018;89115;Home Office;Tuf-Vin Binders;25.5798;3;0.2;West
Office Supplies;10/17/2018;2886;Corporate;2300 Heavy-Duty Transfer File Systems by Perma;9.4924;2;0;East
Office Supplies;10/17/2018;2886;Corporate;Xerox 1958;6.2208;2;0;East
Office Supplies;10/31/2016;49201;Home Office;"Acme 10"" Easy Grip Assistive Scissors";21.036;4;0;Central
Office Supplies;9.08.2017;77036;Consumer;Super Decoflex Portable Personal File;3.5952;3;0.2;Central
Furniture;9.08.2017;77036;Consumer;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;-317.1528;4;0.32;Central
Office Supplies;9.08.2017;77036;Consumer;"Contico 72""H Heavy-Duty Storage System";-32.784;4;0.2;Central
Technology;9.08.2017;77036;Consumer;Sony 64GB Class 10 Micro SDHC R40 Memory Card;0.7198;2;0.2;Central
Office Supplies;12/24/2015;33180;Consumer;Xerox 1974;3.4684;2;0.2;South
Office Supplies;4/16/2015;28403;Corporate;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;9.768;6;0.2;South
Office Supplies;12/24/2018;10024;Consumer;Staple holder;9.6957;3;0;East
Technology;12.08.2018;94110;Consumer;Sony 64GB Class 10 Micro SDHC R40 Memory Card;37.7895;5;0;West
Technology;12.08.2018;94110;Consumer;Sharp AL-1530CS Digital Copier;434.9913;3;0.2;West
Office Supplies;12.08.2018;94110;Consumer;Wirebound Message Book, 4 per Page;13.3035;5;0;West
Furniture;12.08.2018;94110;Consumer;Bevis Round Conference Table Top, X-Base;-112.9527;7;0.2;West
Office Supplies;12.08.2018;94110;Consumer;"Wirebound Service Call Books, 5 1/2"" x 4""";4.6464;1;0;West
Office Supplies;12.08.2018;94110;Consumer;Self-Adhesive Removable Labels;13.608;9;0;West
Office Supplies;12.08.2018;94110;Consumer;Xerox 1908;27.4302;1;0;West
Furniture;12.08.2018;94110;Consumer;O'Sullivan 4-Shelf Bookcase in Odessa Pine;31.4548;13;0.15;West
Furniture;12.08.2018;94110;Consumer;Novimex High-Tech Fabric Mesh Task Chair;-18.4548;2;0.2;West
Office Supplies;11.03.2018;98105;Corporate;Xerox 191;65.7342;7;0;West
Furniture;11.03.2018;98105;Corporate;Global Deluxe Office Fabric Chairs;26.8744;4;0.2;West
Office Supplies;6/24/2018;92646;Consumer;Bulldog Vacuum Base Pencil Sharpener;25.8984;8;0;West
Furniture;4/14/2017;90004;Consumer;Bevis Steel Folding Chairs;38.38;5;0.2;West
Office Supplies;11.06.2018;40475;Corporate;Xerox 1987;2.8322;1;0;South
Office Supplies;3.04.2018;90045;Corporate;American Pencil;2.7028;4;0;West
Office Supplies;3.04.2018;90045;Corporate;White Envelopes, White Envelopes with Clear Poly Window;7.015;1;0;West
Technology;6/22/2015;80027;Consumer;KeyTronic 6101 Series - Keyboard - Black;56.5662;6;0.2;West
Furniture;10/19/2018;1841;Corporate;Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black;14.7056;4;0;East
Office Supplies;10/19/2018;1841;Corporate;Crate-A-Files;8.502;3;0;East
Furniture;8/21/2018;39212;Consumer;Hon Multipurpose Stacking Arm Chairs;225.264;4;0;South
Furniture;11/23/2018;48187;Corporate;Coloredge Poster Frame;11.076;2;0;Central
Office Supplies;11/23/2018;48187;Corporate;GBC VeloBinder Manual Binding System;138.2016;8;0;Central
Technology;9.12.2015;10801;Home Office;Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner;30.0957;1;0;East
Office Supplies;10.01.2018;78207;Corporate;Design Ebony Sketching Pencil;0.5004;6;0.2;Central
Office Supplies;4/15/2017;28052;Home Office;GBC ProClick 150 Presentation Binding System;-145.3508;2;0.7;South
Technology;4/15/2017;28052;;Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive;;;0.2;
Technology;4/15/2017;28052;;Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive;;;0.2;
Office Supplies;4/15/2017;28052;Home Office;Woodgrain Magazine Files by Perma;-0.7748;2;0.2;South
Office Supplies;6.06.2017;1852;Consumer;Letter Size Cart;207.147;5;0;East
Office Supplies;12/19/2015;32216;Consumer;Insertable Tab Post Binder Dividers;-3.6892;2;0.7;South
Technology;12/19/2015;32216;Consumer;Belkin QODE FastFit Bluetooth Keyboard;-18.585;5;0.2;South
Technology;6.12.2017;60623;Home Office;Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner;43.1991;3;0.3;Central
Office Supplies;6.12.2017;60623;Home Office;Xerox 1908;113.6394;7;0.2;Central
Office Supplies;9/15/2018;77070;Corporate;Xerox 1897;11.5536;8;0.2;Central
Furniture;1/20/2018;10024;Corporate;Global Deluxe Steno Chair;2.3094;3;0.1;East
Furniture;9.05.2017;48227;Consumer;Aluminum Document Frame;3.666;1;0;Central
Office Supplies;9.05.2017;48227;Consumer;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;23.3928;3;0;Central
Office Supplies;9.05.2017;48227;Consumer;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;20.5755;3;0;Central
Office Supplies;9.05.2017;48227;Consumer;"Xerox Color Copier Paper, 11"" x 17"", Ream";42.0256;4;0;Central
Furniture;9.05.2017;48227;Consumer;Office Star - Ergonomically Designed Knee Chair;29.1528;3;0;Central
Office Supplies;9.05.2017;48227;Consumer;Avery 520;10.584;7;0;Central
Furniture;3/20/2018;47201;Consumer;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;1.3677;1;0;Central
Office Supplies;4.01.2017;13021;Consumer;Newell 345;15.4752;3;0;East
Office Supplies;4.01.2017;13021;Consumer;Fellowes Bankers Box Recycled Super Stor/Drawer;9.7164;3;0;East
Office Supplies;4.01.2017;13021;Consumer;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;71.2476;6;0;East
